Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador18_home,jogador19_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_away,jogador19_away
29,sáb,2023-04-22,15:30,Famalicão,3.0,1.4,Marítimo,4044,Estádio Municipal 22 de Junho,Hélder Malheiro,/pt/partidas/f5407005/Famalicao-Maritimo-2023Abril22-Primeira-Liga,3.0,2.0,4-2-3-1,3-4-3,12.0,15.0,9.0,4.0,35.0,15.0,609.0,478.0,14.0,18.0,5.0,7.0,14.0,25.0,1.0,1.0,5.0,21.0,71.0,83.0,2.0,0.0,0.0,3.0,1.0,0.0,Luiz Lúcio Reis Júnior,Enea Mihaj,Alexandre Penetra,Ivo Rodrigues,Ivan Jaime Pajuelo,Otavio Ataide,Mihai Dobre,Zaydou Youssouf,Jhonder Cádiz,Moura,Santiago Colombatto,Ivan Zlobin,Diogo Queirós,Rúben Lima,Leandro Sanca,Gustavo Assuncao,David Tavares,Gustavo sá,Martin Agirregabiria,Marcelo Carné,Moises Castillo,Matheus Costa,Zainadine Júnior,André Vidigal,Valdemir,Félix Correia,João Afonso Crispim,Paulo Sérgio Mota,Brayan Riascos,Vitor Costa,Giorgi Makaridze,Cláudio Winck,Jesús Ramírez,Edgar Costa,Rene Santos,Diogo Mendes,Xadas,Fábio China
29,sáb,2023-04-22,18:00,Boavista,3.1,0.7,Rio Ave,6260,Estádio do Bessa Século XXI,João António Gonçalves,/pt/partidas/178d049d/Boavista-Rio-Ave-2023Abril22-Primeira-Liga,3.0,2.0,4-1-4-1,3-5-1-1,19.0,18.0,2.0,2.0,16.0,15.0,698.0,555.0,25.0,16.0,17.0,3.0,10.0,13.0,3.0,1.0,6.0,5.0,73.0,62.0,1.0,0.0,0.0,2.0,1.0,0.0,Rafael Bracalli,Reggie Cannon,Bruno Lourenço,Yusupha Njie,Ricardo Mangas,Salvador Agra,Vincent Sasso,Sebastián Pérez Cardona,Rodrigo Abascal,Gaius Makouta,Bruno Onyemaechi,César,Robson,Ibrahima Camará,Róbert Boženík,Miguel Reisinho,Masaki Watai,Joel silva,Martim Tavares,Jhonatan,Gonçalo Rodrigues,Costinha,João Graça,Josué Sá,Hernâni Fortes,Andreas Samaris,Aderlan Santos,Renato Pantalon,Fábio Conceição,André Pereira,Magrão,Miguel Nóbrega,Vítor Gomes,Leonardo Ruíz,Amine Oudrhiri,Savio,Ukra,Emmanuel Boateng
29,sáb,2023-04-22,20:30,Paços,0.7,3.2,Porto,7852,Estádio da Capital do Móvel,Fábio Veríssimo,/pt/partidas/22b916ff/Pacos-de-Ferreira-Porto-2023Abril22-Primeira-Liga,0.0,2.0,4-3-3,4-4-2,18.0,14.0,2.0,5.0,12.0,19.0,428.0,791.0,23.0,12.0,10.0,8.0,38.0,10.0,2.0,3.0,10.0,3.0,70.0,53.0,5.0,0.0,1.0,1.0,0.0,0.0,Igor Vekič,Nuno Lima,Vitorino Antunes,Jordan Holsgrove,Zé Uilton,Nicolás Gaitán,Juan Delgado,Luíz Carlos,Erick Ferigra,Rui Pires,Alexandre Guedes,José Oliveira,Pedro Ganchas,Nigel Thomas,Fábio,Tiago Ribeiro,Luís Alves,Jorge Fernando Santos Silva,Mauro Meireles Couto,Diogo Costa,Pepe,Iván Marcano,Mateus Uribe,Mehdi Taremi,Pepê,Galeno,Wilson Manafá,Wendell,Otávio,Evanilson,Cláudio Ramos,Fábio Cardoso,Gabriel Veron,Zaidu Sanusi,Marko Grujić,Danny Loader,André Franco,Toni Martínez
29,dom,2023-04-23,15:30,Portimonense,1.0,1.8,Gil Vicente FC,1278,Estádio do Portimonense SC,Artur Soares Dias,/pt/partidas/722416a9/Portimonense-Gil-Vicente-FC-2023Abril23-Primeira-Liga,1.0,0.0,4-1-4-1,4-2-3-1,12.0,8.0,1.0,12.0,7.0,25.0,505.0,624.0,21.0,22.0,16.0,6.0,27.0,7.0,5.0,1.0,12.0,9.0,77.0,63.0,2.0,0.0,0.0,2.0,0.0,0.0,Kosuke Nakamura,Carlinhos,Maurício,Yony González,Fahd Moufi,Filipe Relvas,Park Ji-soo,Paulo Estrela Moreira,Pedrão,Rui Gomes,Yago Cariello,Matheus Nogueira,Zié Mohamed Ouattara,Moustapha Seck,Ricardo Matos,Lamine Diaby,Nonoca,Gustavo Klismahn,Bryan Róchez,Andrew,Giorgi Aburjania,Fran Navarro,Kanya Fujimoto,Marlon,Carraça,Adrián Marín,Vitor Carvalho,Rúben Fernandes,Tomás Araújo,Murilo Costa,Brian Araújo,Né lopes,Bilel Aouacheria,Gabriel Pereira,Kevin Villodres,Juan Manuel Boselli,Pedro Tiba,Depú
29,dom,2023-04-23,17:00,Santa Clara,1.6,0.9,Chaves,633,Estádio de São Miguel,Ricardo Baixinho,/pt/partidas/70151153/Santa-Clara-Chaves-2023Abril23-Primeira-Liga,1.0,1.0,4-4-2,4-2-3-1,12.0,15.0,4.0,7.0,27.0,16.0,554.0,661.0,17.0,12.0,11.0,10.0,15.0,24.0,0.0,2.0,7.0,12.0,89.0,64.0,3.0,0.0,0.0,3.0,0.0,1.0,Gabriel Batista,Ygor Nogueira,Kennedy Boateng,Bruno Jordão,Ricardinho,Costinha,Paulo Henrique Rodrigues Cabral,Adriano,Andrezinho,Matheus Babi,Pierre Sagna,Marcos Guillermo Díaz,Kyosuke Tagawa,Bruno Messi,Filip Stevanovic,Eulânio Ângelo Chipela Gomes,MT,Kento Misao,Ítalo,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Bruno Langa,João Mendes,João Teixeira,Steven Vitória,Juninho,Ricardo Guimarães,Carlos Ponck,Bernardo Sousa,João Pedro Araújo Correia,Rodrigo Nascimento,Luther Singh,Sandro Cruz,Sidy Sarr,Issah Abbas,Héctor,João Queirós,João Pedro
29,dom,2023-04-23,18:00,Benfica,3.2,0.2,Estoril,58062,Estádio do Sport Lisboa e Benfica,Rui Costa,/pt/partidas/a69909c8/Benfica-Estoril-2023Abril23-Primeira-Liga,1.0,0.0,4-2-3-1,4-5-1,18.0,16.0,11.0,2.0,33.0,11.0,651.0,475.0,12.0,14.0,7.0,2.0,9.0,26.0,2.0,0.0,5.0,11.0,67.0,68.0,2.0,0.0,0.0,2.0,0.0,0.0,Odisseas Vlachodimos,Álex Grimaldo,David Neres,Fredrik Aursnes,João Mário,Chiquinho,Rafa Silva,Nicolás Otamendi,António Silva,João Neves,Gonçalo Ramos,Samuel Soares,Gilberto,Lucas Veríssimo,Gonçalo Guedes,Andreas Schjelderup,Mihailo Ristić,Petar Musa,Florentino Luís,Daniel Leite,Bernardo Vital,João Gamboa,Cassiano,João Carvalho,Pedro Álvaro,Carlos Eduardo,Joãozinho,João Marques,Tiago santos,Tiago Araújo,Pedro José Moreira Silva,Rodrigo Martins,Alejandro Marqués,Francisco Geraldes,Mor Ndiaye,Rafik Guitane,Mexer,João Carlos
29,dom,2023-04-23,20:30,Arouca,1.5,1.9,Vizela,1742,Estádio Municipal de Arouca,Bruno Jose Costa,/pt/partidas/71a0cede/Arouca-Vizela-2023Abril23-Primeira-Liga,1.0,0.0,4-3-3,4-2-3-1,15.0,10.0,0.0,14.0,8.0,42.0,475.0,742.0,10.0,12.0,11.0,8.0,43.0,7.0,0.0,2.0,8.0,5.0,70.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,Ignacio De Arruabarrena,Morlaye Sylla,David Simão,Quaresma,Alan Ruiz,Antony,João Othavio Basso,Oriol Busquets,Rafa Mújica,Tiago Esgaio,Nino Galović,Mosquito,Jerome Opoku,Yusuf Lawal,Arsénio Martins Lafuente Nunes,Bruninho,Moses Yaw,Benji Michel,Bogdan Milovanov,Fabijan Buntić,Bruno Wilson,Anderson Jesus,Claudemir de Souza,Raphael Guzzo,Milutin Osmajić,Kiko Bondoso,Igor Julião,Alexis Méndez,Samu,Christian Neiva Afonso,Luiz Felipe,Ivanildo Fernandes,Matheus Pereira,Matías Lacava,Kévin Zohi,Osama Rashid,Pedro Ortiz,Tomás Costa Silva
29,seg,2023-04-24,20:15,Vitória,0.2,1.5,Sporting CP,21893,Estádio Dom Afonso Henriques,Luís Godinho,/pt/partidas/d3df3234/Vitoria-Guimaraes-Sporting-CP-2023Abril24-Primeira-Liga,0.0,2.0,3-4-3,3-4-3,13.0,15.0,5.0,5.0,17.0,16.0,426.0,751.0,19.0,13.0,9.0,8.0,14.0,15.0,3.0,2.0,5.0,5.0,66.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,Celton Anssumane Biai,Miguel Magalhães,Mikel Villanueva,Rúben Lameiras,André Silva,André André,Ibrahima Bamba,Afonso freitas,Mamadou Tounkara,Michael Johnston,Nicolas Janvier,Rafa,Tomás Händel,Safira,Jota Silva,Nelson,Manuel Manu,Zé Ferreira,Anderson,Antonio Adán,Matheus Reis,Sebastián Coates,Hidemasa Morita,Marcus Edwards,Nuno Santos,Manuel Ugarte Ribeiro,Ousmane Diomande,Pedro Gonçalves,Ricardo Esgaio,Youssef Chermiti,Franco Israel,Luís Neto,Rochinha,Francisco Trincão,Abdul Fatawu Issahaku,Héctor Bellerín,Gonçalo Inácio,Arthur
30,sex,2023-04-28,20:15,Rio Ave,1.6,0.5,Arouca,2298,Estádio do Rio Ave Futebol Clube,Ricardo Baixinho,/pt/partidas/418d48c9/Rio-Ave-Arouca-2023Abril28-Primeira-Liga,1.0,0.0,3-4-3,4-3-3,17.0,18.0,4.0,4.0,21.0,18.0,606.0,638.0,16.0,17.0,6.0,7.0,17.0,23.0,2.0,1.0,5.0,9.0,86.0,90.0,4.0,1.0,0.0,4.0,0.0,0.0,Jhonatan,Patrick,Gonçalo Rodrigues,Amine Oudrhiri,Costinha,João Graça,Emmanuel Boateng,Hernâni Fortes,Aderlan Santos,Renato Pantalon,Fábio Conceição,Magrão,Miguel Nóbrega,Vítor Gomes,Miguel Baeza,Ukra,Andreas Samaris,Jorge Karse,Paulo Vitor,Ignacio De Arruabarrena,Morlaye Sylla,Jerome Opoku,David Simão,Quaresma,Alan Ruiz,Antony,Oriol Busquets,Rafa Mújica,Tiago Esgaio,Nino Galović,João Valido,José Manuel Velázquez,Yusuf Lawal,Arsénio Martins Lafuente Nunes,Bruninho,Benji Michel,Pedro Manuel da Silva Moreira,Bogdan Milovanov
30,sáb,2023-04-29,15:30,Marítimo,1.8,1.6,Vitória,9274,Estádio dos Barreiros,António Nobre,/pt/partidas/8af8780d/Maritimo-Vitoria-Guimaraes-2023Abril29-Primeira-Liga,1.0,2.0,4-3-3,3-4-3,15.0,18.0,5.0,3.0,22.0,7.0,621.0,540.0,20.0,17.0,9.0,10.0,6.0,27.0,1.0,0.0,4.0,20.0,88.0,66.0,4.0,0.0,0.0,3.0,0.0,0.0,Marcelo Carné,Moises Castillo,Zainadine Júnior,André Vidigal,Valdemir,Félix Correia,João Afonso Crispim,Xadas,Paulo Sérgio Mota,Brayan Riascos,Vitor Costa,Giorgi Makaridze,Cláudio Winck,Matheus Costa,Pablo Moreno,Stefano Beltrame,Jesús Ramírez,Rene Santos,Diogo Mendes,Bruno Varela,Miguel Magalhães,Mikel Villanueva,Tomás Händel,Tiago Silva,Jota Silva,André Silva,Ibrahima Bamba,Afonso freitas,Mamadou Tounkara,Michael Johnston,Celton Anssumane Biai,Helder Sá,Rúben Lameiras,Safira,Nelson,Zé Ferreira,Jorge Filipe Oliveira Fernandes,Bruno Gaspar
30,sáb,2023-04-29,15:30,Braga,1.9,0.6,Portimonense,16005,Estádio Municipal de Braga,André Narciso,/pt/partidas/9461d3d6/Braga-Portimonense-2023Abril29-Primeira-Liga,4.0,1.0,4-4-2,3-5-2,9.0,11.0,4.0,0.0,14.0,7.0,588.0,559.0,14.0,12.0,8.0,11.0,11.0,11.0,1.0,2.0,8.0,6.0,69.0,48.0,1.0,0.0,0.0,5.0,0.0,0.0,Matheus,Victor Perea,Sikou Niakaté,Almoatasem Al Musrati,Abel Ruiz,André Horta,Paulo Oliveira,Ricardo Horta,Cristian Borja,Bruma,Iuri Medeiros,Tiago Sá,Serdar Saatçı,Nuno Sequeira,Álvaro djaló,Joe Mendes,Uroš Račić,Pizzi,Simon Banza,Kosuke Nakamura,Carlinhos,Maurício,Moustapha Seck,Yony González,Fahd Moufi,Filipe Relvas,Park Ji-soo,Nonoca,Pedrão,Welinton Júnior,Matheus Nogueira,Zié Mohamed Ouattara,Pedro Sá,Lamine Diaby,Gustavo Klismahn,Alemão,Sérgio Conceição,Rui Gomes
30,sáb,2023-04-29,18:00,Vizela,2.3,1.2,Paços,4423,Estádio Do Vizela,Cláudio Ruivo Pereira,/pt/partidas/24125a9a/Vizela-Pacos-de-Ferreira-2023Abril29-Primeira-Liga,1.0,2.0,4-2-3-1,4-3-3,11.0,16.0,6.0,8.0,23.0,18.0,746.0,393.0,15.0,7.0,11.0,14.0,19.0,17.0,1.0,0.0,4.0,11.0,76.0,83.0,2.0,0.0,0.0,3.0,0.0,0.0,Fabijan Buntić,Ivanildo Fernandes,Anderson Jesus,Claudemir de Souza,Raphael Guzzo,Kiko Bondoso,Igor Julião,Alexis Méndez,Samu,Christian Neiva Afonso,Friday Etim,Luiz Felipe,Alexander Schmidt,Matheus Pereira,Matías Lacava,Kévin Zohi,Osama Rashid,Mohamed Aidara,Pedro Ortiz,José Carlos Marafona,Vitorino Antunes,Nigel Thomas,Zé Uilton,Nicolás Gaitán,Juan Delgado,Luíz Carlos,Erick Ferigra,Maracás,Alexandre Guedes,Paulo Bernardo,Igor Vekič,Pedro Ganchas,Fábio,Adrián Butzke,Tiago Ribeiro,Luís Alves,Jorge Fernando Santos Silva,João Vigário
30,sáb,2023-04-29,18:00,Chaves,1.7,1.4,Casa Pia,2451,Estádio Municipal Eng. Manuel Branco Tei...,Carlos Macedo,/pt/partidas/5899e224/Chaves-Casa-Pia-2023Abril29-Primeira-Liga,1.0,0.0,4-2-3-1,3-4-3,17.0,14.0,10.0,3.0,19.0,24.0,520.0,562.0,20.0,19.0,12.0,9.0,20.0,25.0,0.0,1.0,8.0,5.0,63.0,50.0,3.0,0.0,0.0,4.0,0.0,0.0,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Bruno Langa,João Mendes,João Teixeira,Euller,Issah Abbas,Steven Vitória,Juninho,Carlos Ponck,João Pedro,Rodrigo Nascimento,Luther Singh,Sidy Sarr,Héctor,Nwankwo Obiora,João Queirós,Bernardo Sousa,João Pedro Araújo Correia,Ricardo Batista,João Nunes,Leonardo Lelo,Saviour Godwin,Neto,Duplexe Tchamba,Fernando Varela,Yuki Soma,Felippe Cardoso,Lucas Soares,Beni,Lucas Paes,Eduardo Fereira,Derick,Diogo Pinto,Vasco Fernandes,Cuca,Nermin Zolotić,Afonso Taira
30,sáb,2023-04-29,20:30,Gil Vicente FC,0.4,3.1,Benfica,11694,Estádio Cidade de Barcelos,Fábio Veríssimo,/pt/partidas/27bec211/Gil-Vicente-FC-Benfica-2023Abril29-Primeira-Liga,0.0,2.0,4-2-3-1,4-2-3-1,17.0,8.0,7.0,11.0,18.0,29.0,570.0,686.0,12.0,27.0,3.0,10.0,24.0,11.0,0.0,7.0,7.0,7.0,72.0,65.0,3.0,0.0,0.0,2.0,0.0,0.0,Andrew,Giorgi Aburjania,Fran Navarro,Gabriel Pereira,Carraça,Adrián Marín,Juan Manuel Boselli,Vitor Carvalho,Pedro Tiba,Rúben Fernandes,Murilo Costa,Brian Araújo,José Carlos,Né lopes,Bilel Aouacheria,Kanya Fujimoto,Roan Wilson,Kevin Villodres,Depú,Odisseas Vlachodimos,Álex Grimaldo,David Neres,Fredrik Aursnes,João Mário,Rafa Silva,Nicolás Otamendi,Florentino Luís,António Silva,João Neves,Gonçalo Ramos,Samuel Soares,Gilberto,Lucas Veríssimo,Alexander Bah,Gonçalo Guedes,Chiquinho,Mihailo Ristić,Petar Musa
30,dom,2023-04-30,15:30,Estoril,1.8,1.0,Santa Clara,4198,Estádio António Coimbra da Mota,Nuno Almeida,/pt/partidas/3458dd98/Estoril-Santa-Clara-2023Abril30-Primeira-Liga,3.0,0.0,4-3-3,4-2-3-1,16.0,14.0,3.0,4.0,9.0,22.0,427.0,555.0,22.0,16.0,9.0,7.0,19.0,12.0,1.0,3.0,13.0,8.0,73.0,52.0,4.0,0.0,0.0,3.0,0.0,0.0,Daniel Leite,Bernardo Vital,João Gamboa,Alejandro Marqués,João Carvalho,Tiago Gouveia,Pedro Álvaro,Rafik Guitane,Carlos Eduardo,Joãozinho,Tiago santos,Pedro José Moreira Silva,Rodrigo Martins,Francisco Geraldes,Cassiano,Mor Ndiaye,João Marques,Mexer,João Carlos,Gabriel Batista,Ygor Nogueira,Kennedy Boateng,Bruno Jordão,Allano,Ricardinho,Costinha,Paulo Henrique Rodrigues Cabral,Adriano,Eulânio Ângelo Chipela Gomes,Matheus Babi,Marcos Guillermo Díaz,Kyosuke Tagawa,Diogo Calila,Andrezinho,MT,Rildo,Kento Misao,Ítalo
30,dom,2023-04-30,18:00,Porto,1.6,0.8,Boavista,47925,Estádio Do Dragão,Rui Costa,/pt/partidas/54059b5b/Porto-Boavista-2023Abril30-Primeira-Liga,1.0,0.0,4-4-2,4-2-3-1,13.0,25.0,6.0,4.0,13.0,17.0,593.0,417.0,11.0,15.0,9.0,9.0,13.0,18.0,2.0,4.0,7.0,16.0,51.0,74.0,2.0,1.0,0.0,5.0,0.0,0.0,Diogo Costa,Pepe,Iván Marcano,Mateus Uribe,Mehdi Taremi,Pepê,Wilson Manafá,Wendell,Otávio,Evanilson,Stephen Eustáquio,Cláudio Ramos,Fábio Cardoso,Zaidu Sanusi,Galeno,Marko Grujić,Rodrigo Conceição,Danny Loader,André Franco,Rafael Bracalli,Reggie Cannon,Bruno Lourenço,Yusupha Njie,Ricardo Mangas,Salvador Agra,Vincent Sasso,Sebastián Pérez Cardona,Rodrigo Abascal,Gaius Makouta,Bruno Onyemaechi,João Gonçalves,Robson,Ibrahima Camará,Kenji Gorré,Róbert Boženík,Masaki Watai,Joel silva,Martim Tavares
30,dom,2023-04-30,20:30,Sporting CP,1.4,0.6,Famalicão,29443,Estádio José Alvalade,Manuel Oliveira,/pt/partidas/f0179fb7/Sporting-CP-Famalicao-2023Abril30-Primeira-Liga,2.0,1.0,3-4-3,4-3-3,13.0,16.0,8.0,3.0,20.0,15.0,678.0,546.0,19.0,19.0,11.0,8.0,8.0,24.0,0.0,2.0,7.0,8.0,51.0,65.0,2.0,0.0,0.0,3.0,0.0,0.0,Antonio Adán,Sebastián Coates,Hidemasa Morita,Marcus Edwards,Nuno Santos,Manuel Ugarte Ribeiro,Francisco Trincão,Gonçalo Inácio,Ousmane Diomande,Pedro Gonçalves,Ricardo Esgaio,Franco Israel,Matheus Reis,Sotiris Alexandropoulos,Luís Neto,Rochinha,Héctor Bellerín,Mateo Tanlongo,Arthur,Luiz Lúcio Reis Júnior,Rúben Lima,Leandro Sanca,Gustavo Assuncao,Otavio Ataide,Riccieli,Gustavo sá,Martin Agirregabiria,Denílson,Pablo,Santiago Colombatto,Ivan Zlobin,Enea Mihaj,Ivan Jaime Pajuelo,Rui Fonte,David Tavares,Mihai Dobre,Zaydou Youssouf,Jhonder Cádiz
31,sex,2023-05-05,20:15,Casa Pia,1.8,0.8,Portimonense,556,Estádio Nacional,Hélder Carvalho,/pt/partidas/ec6a067c/Casa-Pia-Portimonense-2023Maio5-Primeira-Liga,1.0,1.0,3-4-3,3-4-3,18.0,11.0,4.0,4.0,17.0,19.0,479.0,683.0,14.0,11.0,16.0,10.0,17.0,16.0,1.0,1.0,5.0,11.0,59.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,Ricardo Batista,Leonardo Lelo,Saviour Godwin,Neto,Rafael Martins,Duplexe Tchamba,Vasco Fernandes,Fernando Varela,Yuki Soma,Lucas Soares,Beni,Lucas Paes,João Nunes,Derick,Diogo Pinto,Cuca,Nermin Zolotić,Afonso Taira,Felippe Cardoso,Kosuke Nakamura,Carlinhos,Maurício,Yony González,Fahd Moufi,Filipe Relvas,Park Ji-soo,Alemão,Pedrão,Rui Gomes,Welinton Júnior,Matheus Nogueira,Ricardo Matos,Lamine Diaby,Nonoca,Gustavo Klismahn,Bryan Róchez,Paulo Estrela Moreira,Sérgio Conceição
31,sáb,2023-05-06,14:30,Santa Clara,2.9,1.7,Gil Vicente FC,579,Estádio de São Miguel,Manuel Oliveira,/pt/partidas/befc894f/Santa-Clara-Gil-Vicente-FC-2023Maio6-Primeira-Liga,3.0,2.0,4-2-3-1,4-2-3-1,12.0,9.0,4.0,5.0,12.0,21.0,451.0,668.0,10.0,22.0,18.0,9.0,31.0,17.0,9.0,0.0,9.0,9.0,83.0,61.0,0.0,0.0,0.0,3.0,0.0,0.0,Gabriel Batista,Ygor Nogueira,Kennedy Boateng,Bruno Jordão,Ricardinho,Bruno Messi,Adriano,MT,Matheus Babi,Gabriel Vieira,Pierre Sagna,Ricardo Fernandes,Kyosuke Tagawa,Paulo Henrique Rodrigues Cabral,Andrezinho,Walter González,Eulânio Ângelo Chipela Gomes,Rildo,Kento Misao,Andrew,Giorgi Aburjania,Fran Navarro,Carraça,Adrián Marín,Juan Manuel Boselli,Vitor Carvalho,Pedro Tiba,Rúben Fernandes,Tomás Araújo,Murilo Costa,Brian Araújo,José Carlos,Né lopes,Bilel Aouacheria,Kanya Fujimoto,Gabriel Pereira,Roan Wilson,Depú
31,sáb,2023-05-06,18:00,Boavista,2.1,0.6,Estoril,5379,Estádio do Bessa Século XXI,Vítor Ferreira,/pt/partidas/247bfc8c/Boavista-Estoril-2023Maio6-Primeira-Liga,1.0,0.0,4-1-4-1,4-3-3,13.0,12.0,6.0,3.0,24.0,17.0,591.0,503.0,18.0,4.0,12.0,6.0,13.0,23.0,5.0,1.0,9.0,9.0,84.0,61.0,3.0,1.0,0.0,5.0,0.0,0.0,Rafael Bracalli,Reggie Cannon,Ibrahima Camará,Kenji Gorré,Bruno Lourenço,Róbert Boženík,Ricardo Mangas,Sebastián Pérez Cardona,Rodrigo Abascal,Bruno Onyemaechi,Pedro Malheiro,César,Robson,Miguel Reisinho,Masaki Watai,Joel silva,Ilija Vukotić,Filipe Ferreira,Martim Tavares,Daniel Leite,Bernardo Vital,João Gamboa,Alejandro Marqués,João Carvalho,Tiago Gouveia,Pedro Álvaro,Rafik Guitane,Carlos Eduardo,Joãozinho,Tiago santos,Pedro José Moreira Silva,Lucas Áfrico,Rodrigo Martins,Francisco Geraldes,Cassiano,Mor Ndiaye,João Marques,Tiago Araújo
31,sáb,2023-05-06,20:30,Benfica,3.1,0.6,Braga,60289,Estádio do Sport Lisboa e Benfica,Luís Godinho,/pt/partidas/89a54b59/Benfica-Braga-2023Maio6-Primeira-Liga,1.0,0.0,4-2-3-1,4-4-2,14.0,13.0,7.0,1.0,20.0,15.0,679.0,515.0,15.0,15.0,5.0,11.0,15.0,27.0,2.0,0.0,5.0,13.0,78.0,104.0,3.0,0.0,0.0,4.0,0.0,0.0,Odisseas Vlachodimos,Álex Grimaldo,David Neres,Fredrik Aursnes,João Mário,Chiquinho,Rafa Silva,Nicolás Otamendi,António Silva,João Neves,Gonçalo Ramos,Samuel Soares,Gilberto,Lucas Veríssimo,Gonçalo Guedes,Mihailo Ristić,Petar Musa,Florentino Luís,Cher Ndour,Matheus,Victor Perea,Vítor Tormena,Sikou Niakaté,Abel Ruiz,André Horta,Uroš Račić,Ricardo Horta,Cristian Borja,Bruma,Iuri Medeiros,Tiago Sá,Serdar Saatçı,Nuno Sequeira,Álvaro djaló,Paulo Oliveira,Joe Mendes,Pizzi,Simon Banza
31,dom,2023-05-07,15:30,Marítimo,2.0,0.7,Rio Ave,8641,Estádio dos Barreiros,Fábio Veríssimo,/pt/partidas/412bd4ef/Maritimo-Rio-Ave-2023Maio7-Primeira-Liga,2.0,2.0,4-2-3-1,3-4-3,21.0,10.0,13.0,1.0,45.0,9.0,650.0,538.0,12.0,18.0,7.0,5.0,6.0,34.0,1.0,0.0,5.0,16.0,78.0,73.0,3.0,0.0,0.0,0.0,0.0,0.0,Marcelo Carné,Zainadine Júnior,André Vidigal,Valdemir,Rene Santos,Félix Correia,João Afonso Crispim,Xadas,Paulo Sérgio Mota,Geny Catamo,Vitor Costa,Giorgi Makaridze,Cláudio Winck,Moises Castillo,Pablo Moreno,Stefano Beltrame,Jesús Ramírez,Edgar Costa,Diogo Mendes,Jhonatan,Miguel Nóbrega,Patrick,Gonçalo Rodrigues,Leonardo Ruíz,Amine Oudrhiri,Ukra,Costinha,Hernâni Fortes,Aderlan Santos,Paulo Vitor,Magrão,Vítor Gomes,Miguel Baeza,Savio,Andreas Samaris,Julien Lomboto,Fábio Conceição,Jorge Karse
31,dom,2023-05-07,18:00,Vitória,1.1,1.4,Vizela,20031,Estádio Dom Afonso Henriques,Hélder Malheiro,/pt/partidas/7ce5770f/Vitoria-Guimaraes-Vizela-2023Maio7-Primeira-Liga,3.0,0.0,3-4-3,4-2-3-1,24.0,15.0,6.0,4.0,15.0,12.0,535.0,603.0,13.0,10.0,13.0,10.0,18.0,11.0,2.0,5.0,7.0,5.0,58.0,50.0,1.0,0.0,0.0,2.0,0.0,0.0,Bruno Varela,Miguel Magalhães,Mikel Villanueva,Tomás Händel,Tiago Silva,Jota Silva,André Silva,Ibrahima Bamba,Afonso freitas,Mamadou Tounkara,Michael Johnston,Rafa,Helder Sá,Safira,Nelson,Índio,Zé Ferreira,Anderson,Bruno Gaspar,Fabijan Buntić,Ivanildo Fernandes,Anderson Jesus,Claudemir de Souza,Raphael Guzzo,Milutin Osmajić,Kiko Bondoso,Igor Julião,Matheus Pereira,Samu,Nuno Gonçalo Moreira,Luiz Felipe,Matías Lacava,Alexis Méndez,Kévin Zohi,Osama Rashid,Mohamed Aidara,Pedro Ortiz,Tomás Costa Silva
