Jornada,Dia,Data,Horário,home,xG_home,xG_away,away,Assistance,Local,Árbitro,Relatório da Partida,goals_home,goals_away,formacao_home,formacao_away,Faltas_home,Faltas_away,Escanteios_home,Escanteios_away,Cruzamentos_home,Cruzamentos_away,Contatos_home,Contatos_away,Bote defensivo_home,Bote defensivo_away,Cortes_home,Cortes_away,Defesas_home,Defesas_away,Impedimentos_home,Impedimentos_away,Tiro de meta_home,Tiro de meta_away,Bolas longas_home,Bolas longas_away,yellow_card_home,red_card_home,yellow_red_card_home,yellow_card_away,red_card_away,yellow_red_card_away,jogador1_home,jogador2_home,jogador3_home,jogador4_home,jogador5_home,jogador6_home,jogador7_home,jogador8_home,jogador9_home,jogador10_home,jogador11_home,jogador12_home,jogador13_home,jogador14_home,jogador15_home,jogador16_home,jogador17_home,jogador1_away,jogador2_away,jogador3_away,jogador4_away,jogador5_away,jogador6_away,jogador7_away,jogador8_away,jogador9_away,jogador10_away,jogador11_away,jogador12_away,jogador13_away,jogador14_away,jogador15_away,jogador16_away,jogador17_away,jogador18_home,jogador18_away,jogador19_away,jogador19_home,jogador20_away
28,qui,2020-06-25,21:00,Braga,0.9,1.7,Vitória,0,Estádio Municipal de Braga,Tiago Martins,/pt/partidas/7215c01d/Braga-Vitoria-Guimaraes-2020Junho25-Primeira-Liga,3,2,4-2-3-1,4-3-3,11.0,12.0,0.0,10.0,6.0,21.0,630.0,530.0,20.0,12.0,7.0,6.0,21.0,10.0,1.0,1.0,10.0,14.0,66.0,76.0,2.0,0.0,0.0,2.0,0.0,0.0,Matheus,Nuno Sequeira,André Horta,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Ricardo Esgaio,Francisco Trincão,Galeno,David Carmo,Tiago Sá,Rolando,Wilson Eduardo,Abel Ruiz,João Novais,Rui Fonte,Douglas,Frederico Venâncio,Valeriy Bondarenko,Lucas Evangelista,Ola John,André André,Víctor Hugo García,Falaye Sacko,Pedro Rodrigues,Davidson da Luz Pereira,Bruno Duarte,Jhonatan,Léo Bonatini,Rochinha,Mikel Agu,Abou Ouattara,Denis-Will Poha,Raul Silva,Easah Suliman,Joseph Amoah,João Palhinha,
28,sex,2020-06-26,19:15,B-SAD,0.9,1.8,Sporting CP,0,Estádio Nacional,Hélder Malheiro,/pt/partidas/5a7fd323/Belenenses-SAD-Sporting-CP-2020Junho26-Primeira-Liga,1,3,3-4-3,3-4-3,25.0,10.0,8.0,7.0,22.0,12.0,541.0,635.0,21.0,17.0,15.0,9.0,10.0,19.0,4.0,1.0,4.0,16.0,69.0,84.0,4.0,0.0,0.0,1.0,0.0,0.0,Hervé Koffi,Show,Licá,Rúben Lima,Tiago Esgaio,Thibang Phete,Nilton Varela,André Santos,Mateo Cassierra,Nuno Miguel Prata Coelho,Marco Matias,André Moreira,Dieguinho,Diogo Calila,Ricardo Ferreira,Nuno Pina,Danny Henriques,Luís Maximiano,Sebastián Coates,Stefan Ristovski,Gonzalo Plata,Cristian Borja,Nuno Mendes,Wendel,Eduardo Quaresma,Matheus Nunes,Jovane Cabral,Andraž Šporar,Renan Ribeiro,Tiago Ilori,Rafael Camacho,Luís Neto,Rodrigo Battaglia,Francisco Geraldes,Alhassane Keita,Pedro Mendes,Joelson Fernandes,Robinho Vieira,
29,dom,2020-06-28,21:00,Boavista,1.0,1.1,Santa Clara,0,Estádio do Bessa Século XXI,André Narciso,/pt/partidas/5258a33f/Boavista-Santa-Clara-2020Junho28-Primeira-Liga,1,0,4-2-3-1,4-4-2,19.0,23.0,4.0,4.0,5.0,21.0,550.0,610.0,8.0,9.0,6.0,13.0,31.0,18.0,1.0,4.0,6.0,7.0,84.0,110.0,3.0,0.0,0.0,2.0,0.0,0.0,Helton Leite,Lucas Tagliapietra,Marlon,Gustavo Sauer,Alberto Bueno,Carraça,Fabiano Leismann,Fernando David Cardozo,Paulinho,Cassiano,Yaw Ackah,Rafael Bracalli,Nwankwo Obiora,Mateus Galiano da Costa,Yusupha Njie,Gustavo Dulanto,Nikola Stojiljković,Marco André Rocha Pereira,Zaidu Sanusi,Fábio Cardoso,João Afonso,Lincoln,Costinha,Rui Filipe Cunha Correia,Pierre Sagna,Crysan,Mamadu Candé,Francisco Ramos,Rodolfo Furtado,Rafael Ramos,Osama Rashid,César,Carlos,Thiago Santana,Ricardo Costa,Anderson Carvalho,Diogo Salomão,Idrissa Mandiang,
29,seg,2020-06-29,17:00,Aves,0.6,1.0,Moreirense,0,Estádio Clube Desportivo das Aves,Cláudio Ruivo Pereira,/pt/partidas/c49dbc4e/Aves-Moreirense-2020Junho29-Primeira-Liga,0,1,4-4-2,4-3-3,20.0,25.0,8.0,3.0,26.0,18.0,454.0,485.0,15.0,20.0,10.0,4.0,11.0,32.0,3.0,0.0,6.0,15.0,85.0,109.0,2.0,0.0,0.0,1.0,0.0,0.0,Fábio Szymonek,Oumar Diakhite,Ricardo Mangas,Mehrdad Mohammadi,Rúben Macedo,Claudio Falcão,Jonathan Buatu Mananga,José Varela,Estrela,Pedro Soares,Arthur Yamga,Raphael Aflalo,Pedro Delgado,Jaílson Araújo,Marius Mouandilmadji,Kelvin Boateng,Zidane Banjaqui,Mateus Pasinato,João Aurélio,Lazar Rosić,Iago Santos,Sori Mané,Filipe Soares,Alexandre Miguel Barros Soares,Fábio Abreu,Luís Machado,Abdu Conté,Gabriel Airton de Souza,Pedro Trigueira,Anthony D'Alberto,Nenê,Ibrahima Camará,Bilel Aouacheria,Luther Singh,Afonso Figueiredo,Rafik Halliche,Pedro Nuno,Aaron Tshibola,
29,seg,2020-06-29,18:00,Marítimo,1.4,1.8,Benfica,0,Estádio dos Barreiros,Hélder Malheiro,/pt/partidas/2aaad09f/Maritimo-Benfica-2020Junho29-Primeira-Liga,2,0,3-4-3,4-4-2,18.0,18.0,1.0,11.0,8.0,44.0,439.0,763.0,12.0,14.0,9.0,10.0,41.0,6.0,4.0,1.0,17.0,4.0,68.0,81.0,3.0,0.0,0.0,1.0,0.0,0.0,Amir Abedzadeh,Zainadine Júnior,Jorge Correa,Rodrigo Pinho,Edgar Costa,Dejan Kerkez,Rene Santos,Eulânio Ângelo Chipela Gomes,Josip Vuković,Fábio China,Pedro Pelágio,Charles,Xadas,Getterson,Jefferson,Erivaldo,Milson,Odisseas Vlachodimos,Franco Cervi,Chiquinho,Pizzi,Andreas Samaris,Julian Weigl,Jardel,André Almeida,Nuno Tavares,Carlos Vinícius,Francisco Reis Ferreira,Mile Svilar,Haris Seferović,Andrija Živković,Dyego Sousa,Rafa Silva,Florentino Luís,Juan Mosquera,Jota,Tomás Tavares,Diederrick Joel,
29,seg,2020-06-29,21:15,Paços,0.9,0.8,Porto,0,Estádio da Capital do Móvel,Luís Godinho,/pt/partidas/d378a42e/Pacos-de-Ferreira-Porto-2020Junho29-Primeira-Liga,0,1,4-4-2,4-4-2,19.0,19.0,5.0,4.0,24.0,15.0,542.0,504.0,19.0,12.0,8.0,8.0,14.0,31.0,2.0,3.0,3.0,7.0,92.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,Ricardo Ribeiro,Oleg Reabciuk,Pedro Filipe Barbosa Moreira,Hélder Ferreira,Jorge Fernando Santos Silva,Luíz Carlos,Maracás,João Amaral,Marcelo dos Santos Ferreira,Stephen Eustáquio,Douglas Tanque,Marco Aurélio Ribeiro Sousa,Marco Baixinho,Bruno Teles,Denílson,Zé Uilton,Bruno Araújo dos Santos,Agustín Marchesín,Pepe,Moussa Marega,Alex Telles,Mateus Uribe,Jesús Corona,Wilson Manafá,Chancel Mbemba,Danilo Pereira,Otávio,Tiquinho Soares,Diogo Costa,Tomás Esteves,Diogo Leite,Luis Díaz,Vincent Aboubakar,Mamadou Loum,Adriano Castanheira,Fábio Silva,Fabio Vieira,Lamine Diaby,
29,ter,2020-06-30,17:00,Famalicão,1.3,2.1,Portimonense,0,Estádio Municipal 22 de Junho,Fábio Veríssimo,/pt/partidas/1af95d54/Famalicao-Portimonense-2020Junho30-Primeira-Liga,0,1,4-2-3-1,4-3-3,12.0,25.0,3.0,5.0,21.0,17.0,558.0,471.0,26.0,11.0,8.0,15.0,15.0,20.0,1.0,4.0,10.0,14.0,75.0,82.0,4.0,0.0,0.0,2.0,0.0,0.0,Vaná,Ivo Pinto,Rúben Lameiras,Fábio Martins,Diogo Gonçalves,Nehuén Pérez,Toni Martínez,Roderick Miranda,Pedro Gonçalves,Álex Centelles,Uroš Račić,Rafael Defendi,Gonçalo Rodrigues,Walterson,Lawrence Ofori,Gustavo Assuncao,Riccieli,Shūichi Gonda,Lucas Possignolo,Jadson,Emmanuel Hackman,Dener,Bruno Tabata,Ricardo Vaz Tê,Júnior Tavares,Willyan,Fali Candé,Aylton Boa Morte,Samuel Portugal,Romulo,Marlos Moreno,Beto,Anderson,Henrique,Anderson,Koki Anzai,Bruno Xavier Almeida Costa,Racine Coly,
29,ter,2020-06-30,19:15,Vitória,1.9,0.3,Vitória Setúbal,0,Estádio Dom Afonso Henriques,Gustavo Correia,/pt/partidas/3c415fa0/Vitoria-Guimaraes-Vitoria-Setubal-2020Junho30-Primeira-Liga,2,0,4-3-3,4-3-3,11.0,9.0,8.0,6.0,19.0,17.0,576.0,469.0,13.0,16.0,8.0,7.0,14.0,17.0,3.0,0.0,5.0,10.0,67.0,65.0,0.0,0.0,0.0,1.0,3.0,0.0,Douglas,Frederico Venâncio,Ola John,André André,Falaye Sacko,Marcus Edwards,Mikel Agu,Florent Hanin,Easah Suliman,Pedro Rodrigues,Bruno Duarte,Jhonatan,Lucas Evangelista,Víctor Hugo García,Rochinha,Abou Ouattara,Denis-Will Poha,Lucas Paes,Jubal,Artur Jorge Marques Amorim,Hélder Guedes,Éber Bessa,Hildeberto Pereira,André Martins Sousa,Sílvio,Leandrinho,José Semedo,Carlinhos,João Valido,Nuno Daniel Costeira Valente,Alex,Mathiola,Braian Mansilla,Bruno Pires,João Pedro Sousa Silva,Cristóbal Montiel,Leandro Vilela,Domingos André Ribeiro Almeida,
29,ter,2020-06-30,21:30,Rio Ave,2.0,1.6,Braga,0,Estádio do Rio Ave Futebol Clube,Nuno Almeida,/pt/partidas/16c4684a/Rio-Ave-Braga-2020Junho30-Primeira-Liga,4,3,4-4-2,4-2-3-1,15.0,23.0,1.0,4.0,17.0,19.0,559.0,586.0,20.0,7.0,9.0,8.0,21.0,13.0,0.0,1.0,6.0,10.0,93.0,73.0,2.0,0.0,0.0,2.0,1.0,0.0,Paweł Kieszek,Matheus Reis,Nélson Monte,Toni Borevkovic,Ricardo José Vaz Alves Monteiro,Diego Lopes,Nuno Santos,Aderlan Santos,Almoatasem Al Musrati,Gelson,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Bruno Moreira,Vitó Ferreira,Carlos Mané,Eliseu Cassamá,Pedro Amaral,Matheus,Paulinho,Ricardo Horta,Fransérgio,Bruno Viana,Ricardo Esgaio,João Palhinha,Francisco Trincão,Pedro Amador,Galeno,David Carmo,Eduardo Carvalho,Rolando,Wilson Eduardo,Abel Ruiz,Diogo Viana,André Horta,Rúben Gonçalves,João Novais,Rui Fonte,Messias,
29,qua,2020-07-01,19:00,B-SAD,1.4,1.1,Tondela,0,Estádio Nacional,Rui Costa,/pt/partidas/77645e70/Belenenses-SAD-Tondela-2020Julho1-Primeira-Liga,1,1,3-4-3,4-2-3-1,19.0,16.0,2.0,5.0,28.0,27.0,625.0,404.0,20.0,5.0,13.0,10.0,21.0,20.0,4.0,1.0,5.0,15.0,79.0,93.0,3.0,0.0,0.0,5.0,0.0,1.0,André Moreira,Show,Licá,Rúben Lima,Tiago Esgaio,Thibang Phete,Nilton Varela,André Santos,Mateo Cassierra,Nuno Miguel Prata Coelho,Marco Matias,João Monteiro,Silvestre Varela,Diogo Calila,Ricardo Ferreira,Nuno Pina,Danny Henriques,Cláudio Ramos,João Jaquité,João Pedro,Ronan,José Luis García Vayá,Jhon Murillo,Fahd Moufi,Yohan Tavares,Filipe Ferreira,Ricardo Miguel Martins Alves,Richard,Babacar Niasse,Marko Petković,Pedro Borges,António Xavier,Pité,Tomislav Štrkalj,Alhassane Keita,Rúben Fonseca,Jonathan Rubio,Robinho Vieira,
29,qua,2020-07-01,21:15,Sporting CP,1.6,1.2,Gil Vicente FC,0,Estádio José Alvalade,Rui Oliveira,/pt/partidas/523daa80/Sporting-CP-Gil-Vicente-FC-2020Julho1-Primeira-Liga,2,1,3-4-3,4-3-3,23.0,14.0,4.0,3.0,13.0,14.0,583.0,560.0,14.0,15.0,15.0,17.0,10.0,10.0,1.0,4.0,5.0,8.0,63.0,78.0,0.0,0.0,0.0,2.0,0.0,0.0,Luís Maximiano,Sebastián Coates,Rafael Camacho,Stefan Ristovski,Gonzalo Plata,Cristian Borja,Nuno Mendes,Wendel,Eduardo Quaresma,Matheus Nunes,Andraž Šporar,Renan Ribeiro,Tiago Ilori,Luís Neto,Rodrigo Battaglia,Miguel Luís,Tiago Tomás,Denis,Soares,Rodrigão,João Afonso Crispim,Lourency,Claude Gonçalves,Rúben Fernandes,Yves Baraye,Ygor Nogueira,Rúben Tiago Rodrigues Ribeiro,Sandro Lima,Bruno Ferreira,Alexandre Pinto,Zakaria Naidji,Hugo Vieira,Vitor Carvalho,Edwin Banguera,Pedro Mendes,Bozhidar Kraev,Samuel,Joelson Fernandes,
30,sex,2020-07-03,18:15,Santa Clara,0.8,2.1,Marítimo,0,Cidade do Futebol,Carlos Xistra,/pt/partidas/49f0130f/Santa-Clara-Maritimo-2020Julho3-Primeira-Liga,0,1,4-3-3,3-4-3,17.0,24.0,5.0,6.0,18.0,19.0,529.0,506.0,19.0,7.0,12.0,11.0,25.0,19.0,0.0,2.0,6.0,10.0,90.0,72.0,2.0,0.0,0.0,2.0,0.0,0.0,Marco André Rocha Pereira,Rafael Ramos,Fábio Cardoso,João Afonso,Osama Rashid,Carlos,Thiago Santana,Costinha,Mamadu Candé,Anderson Carvalho,Francisco Ramos,Rodolfo Furtado,Zaidu Sanusi,César,Lincoln,Rui Filipe Cunha Correia,Pierre Sagna,Amir Abedzadeh,Zainadine Júnior,Jorge Correa,Rodrigo Pinho,Edgar Costa,Dejan Kerkez,Franck-Yves Bambock,Rene Santos,Eulânio Ângelo Chipela Gomes,Fábio China,Pedro Pelágio,Charles,Xadas,Getterson,Jefferson,Erivaldo,Milson,Crysan,Josip Vuković,Juan Mosquera,Diogo Salomão,
30,sáb,2020-07-04,17:00,Vitória Setúbal,0.9,2.3,Paços,0,Estádio do Bonfim,João Pinheiro,/pt/partidas/43094890/Vitoria-Setubal-Pacos-de-Ferreira-2020Julho4-Primeira-Liga,2,3,4-3-3,4-2-3-1,10.0,16.0,3.0,7.0,13.0,34.0,447.0,445.0,9.0,18.0,2.0,9.0,30.0,13.0,0.0,1.0,8.0,6.0,73.0,92.0,1.0,0.0,0.0,2.0,0.0,0.0,Giorgi Makaridze,Artur Jorge Marques Amorim,Nuno Daniel Costeira Valente,Éber Bessa,Hildeberto Pereira,André Martins Sousa,Mathiola,Bruno Pires,José Semedo,João Meira,Carlinhos,João Valido,Lucas Paes,Jubal,Khaled Hachadi,Alex,Braian Mansilla,Ricardo Ribeiro,Oleg Reabciuk,Pedro Filipe Barbosa Moreira,Adriano Castanheira,Jorge Fernando Santos Silva,Luíz Carlos,Maracás,João Amaral,Marcelo dos Santos Ferreira,Stephen Eustáquio,Douglas Tanque,Marco Aurélio Ribeiro Sousa,Marco Baixinho,Bruno Teles,Denílson,Welthon,Zé Uilton,Cristóbal Montiel,Bruno Araújo dos Santos,Lamine Diaby,,
30,sáb,2020-07-04,19:15,Portimonense,1.2,0.4,Vitória,0,Estádio do Portimonense SC,Hugo Miguel,/pt/partidas/da397a34/Portimonense-Vitoria-Guimaraes-2020Julho4-Primeira-Liga,0,1,4-3-3,4-1-4-1,21.0,13.0,5.0,3.0,18.0,14.0,637.0,465.0,15.0,11.0,12.0,8.0,11.0,19.0,1.0,2.0,16.0,8.0,86.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,Shūichi Gonda,Lucas Possignolo,Jadson,Emmanuel Hackman,Bruno Tabata,Ricardo Vaz Tê,Júnior Tavares,Willyan,Lucas Fernandes,Fali Candé,Aylton Boa Morte,Samuel Portugal,Romulo,Jackson Martínez,Marlos Moreno,Beto,Henrique,Douglas,Frederico Venâncio,Ola John,André André,Falaye Sacko,Marcus Edwards,Mikel Agu,Abou Ouattara,Florent Hanin,Easah Suliman,Pedro Rodrigues,Jhonatan,Pedrão,Víctor Hugo García,Rochinha,Denis-Will Poha,Domingos André Ribeiro Almeida,Koki Anzai,Davidson da Luz Pereira,Elias Abouchabaka,Bruno Xavier Almeida Costa,
30,sáb,2020-07-04,21:15,Benfica,1.8,0.3,Boavista,0,Estádio do Sport Lisboa e Benfica,Fábio Veríssimo,/pt/partidas/e404c138/Benfica-Boavista-2020Julho4-Primeira-Liga,3,1,4-4-1-1,4-2-3-1,14.0,15.0,8.0,2.0,21.0,5.0,743.0,445.0,24.0,17.0,16.0,11.0,4.0,19.0,3.0,1.0,1.0,7.0,89.0,64.0,1.0,0.0,0.0,2.0,0.0,0.0,Odisseas Vlachodimos,Rúben Dias,Gabriel,Franco Cervi,Haris Seferović,Chiquinho,Pizzi,Julian Weigl,Jardel,André Almeida,Nuno Tavares,Mile Svilar,Andrija Živković,Dyego Sousa,Andreas Samaris,Rafa Silva,Jota,Helton Leite,Nwankwo Obiora,Marlon,Gustavo Sauer,Gustavo Dulanto,Alberto Bueno,Carraça,Fernando David Cardozo,Ricardo Costa,Paulinho,Cassiano,Rafael Bracalli,Mateus Galiano da Costa,Yusupha Njie,Miguel Reisinho,Nikola Stojiljković,Tomás Reymão,Tomás Tavares,Idrissa Mandiang,,Carlos Vinícius,
30,sáb,2020-07-04,21:30,Braga,2.3,0.3,Aves,0,Estádio Municipal de Braga,Manuel Mota,/pt/partidas/bca098a2/Braga-Aves-2020Julho4-Primeira-Liga,4,0,4-4-2,4-3-3,12.0,13.0,6.0,3.0,16.0,14.0,735.0,394.0,11.0,17.0,9.0,11.0,12.0,18.0,5.0,0.0,7.0,12.0,79.0,61.0,1.0,0.0,0.0,1.0,0.0,0.0,Matheus,Diogo Viana,André Horta,Rui Fonte,Paulinho,Ricardo Horta,Bruno Viana,João Palhinha,Francisco Trincão,Pedro Amador,David Carmo,Tiago Sá,Bruno Wilson,Abel Ruiz,João Novais,Raul Silva,Fabiano,Raphael Aflalo,Oumar Diakhite,Ricardo Mangas,Reko,Mehrdad Mohammadi,Afonso Figueiredo,Claudio Falcão,Bruno Morais,Estrela,Pedro Soares,Arthur Yamga,Fábio Szymonek,Rúben Alexandre Gomes Oliveira,Jaílson Araújo,Kelvin Boateng,Zidane Banjaqui,Rúben Macedo,Samu Costa,Jonathan Buatu Mananga,José Varela,Leandro Sanca,
30,dom,2020-07-05,17:00,Gil Vicente FC,0.4,0.8,Rio Ave,0,Estádio Cidade de Barcelos,Iancu Vasilica,/pt/partidas/b711d3a6/Gil-Vicente-FC-Rio-Ave-2020Julho5-Primeira-Liga,1,0,4-3-3,4-4-2,17.0,13.0,2.0,7.0,15.0,18.0,388.0,630.0,7.0,8.0,15.0,6.0,16.0,11.0,1.0,4.0,9.0,6.0,86.0,62.0,4.0,0.0,1.0,2.0,0.0,0.0,Denis,Alexandre Pinto,Soares,Rodrigão,Lourency,Claude Gonçalves,Edwin Banguera,Rúben Fernandes,Yves Baraye,Rúben Tiago Rodrigues Ribeiro,Sandro Lima,Bruno Ferreira,João Afonso Crispim,Hugo Vieira,Vitor Carvalho,Bozhidar Kraev,Samuel,Paweł Kieszek,Matheus Reis,Nélson Monte,Toni Borevkovic,Ricardo José Vaz Alves Monteiro,Diego Lopes,Almoatasem Al Musrati,Carlos Mané,Pedro Amaral,Gelson,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Filipe Augusto,Bruno Moreira,Nuno Santos,Costinha,Eliseu Cassamá,,Rúben Gonçalves,Messias,,
30,dom,2020-07-05,19:15,Tondela,2.1,0.7,Famalicão,0,Estádio João Cardoso,Artur Soares Dias,/pt/partidas/ff89f955/Tondela-Famalicao-2020Julho5-Primeira-Liga,0,1,4-4-2,4-3-3,6.0,16.0,8.0,6.0,30.0,22.0,480.0,572.0,12.0,18.0,5.0,6.0,18.0,23.0,2.0,2.0,3.0,8.0,70.0,75.0,3.0,0.0,0.0,5.0,0.0,1.0,Babacar Niasse,João Pedro,Ronan,Pité,José Luis García Vayá,Fahd Moufi,Yohan Tavares,Filipe Ferreira,Jonathan Rubio,Richard,Philipe Sampaio,Diogo Silva,Marko Petković,Pedro Borges,António Xavier,João Reis,Tomislav Štrkalj,Vaná,Ivo Pinto,Fábio Martins,Gustavo Assuncao,Riccieli,Diogo Gonçalves,Nehuén Pérez,Toni Martínez,Pedro Gonçalves,Racine Coly,Uroš Račić,Rafael Defendi,Gonçalo Rodrigues,Walterson,Lawrence Ofori,Rúben Lameiras,João Neto,Rúben Fonseca,Álex Centelles,Anderson,Ricardo Miguel Martins Alves,
30,dom,2020-07-05,21:30,Porto,2.2,0.5,B-SAD,0,Estádio Do Dragão,Rui Oliveira,/pt/partidas/731dbcd6/Porto-Belenenses-SAD-2020Julho5-Primeira-Liga,5,0,4-4-2,3-4-3,19.0,14.0,3.0,5.0,24.0,16.0,606.0,478.0,14.0,8.0,12.0,7.0,11.0,24.0,2.0,1.0,7.0,7.0,61.0,53.0,2.0,0.0,0.0,3.0,0.0,0.0,Agustín Marchesín,Pepe,Moussa Marega,Alex Telles,Mateus Uribe,Jesús Corona,Wilson Manafá,Chancel Mbemba,Otávio,Sérgio Oliveira,Tiquinho Soares,Diogo Costa,Tomás Esteves,Diogo Leite,Luis Díaz,Vincent Aboubakar,Danilo Pereira,Hervé Koffi,Rúben Lima,Diogo Calila,Ricardo Ferreira,André Santos,Nuno Pina,Danny Henriques,Alhassane Keita,Nuno Miguel Prata Coelho,Marco Matias,Edi Semedo,Show,Chahreddine Boukholda,Tiago Esgaio,Dieguinho,Thibang Phete,Mateo Cassierra,Fábio Silva,Luís Silva,,Fabio Vieira,
30,seg,2020-07-06,21:00,Moreirense,1.3,0.7,Sporting CP,0,P.D. Comendador Joaquim de Almeida Freit...,Tiago Martins,/pt/partidas/7ce8dbd3/Moreirense-Sporting-CP-2020Julho6-Primeira-Liga,0,0,4-1-4-1,3-4-3,16.0,19.0,5.0,9.0,16.0,24.0,416.0,665.0,9.0,15.0,4.0,11.0,21.0,20.0,0.0,1.0,12.0,7.0,67.0,75.0,3.0,1.0,0.0,4.0,0.0,0.0,Mateus Pasinato,João Aurélio,Lazar Rosić,Bilel Aouacheria,Sori Mané,Filipe Soares,Rafik Halliche,Alexandre Miguel Barros Soares,Fábio Abreu,Abdu Conté,Gabriel Airton de Souza,Pedro Trigueira,Nenê,Ibrahima Camará,Steven Vitória,Djavan da Silva Ferreira,Luther Singh,Luís Maximiano,Sebastián Coates,Marcos Acuña,Stefan Ristovski,Luís Neto,Rodrigo Battaglia,Gonzalo Plata,Cristian Borja,Matheus Nunes,Jovane Cabral,Andraž Šporar,Renan Ribeiro,Rafael Camacho,Valentin Rosier,Nuno Mendes,Wendel,Tiago Tomás,Pedro Nuno,Gonçalo Inácio,Joelson Fernandes,Luís Machado,
31,qua,2020-07-08,19:00,Boavista,0.4,1.3,Marítimo,0,Estádio do Bessa Século XXI,Nuno Almeida,/pt/partidas/dae6899e/Boavista-Maritimo-2020Julho8-Primeira-Liga,0,1,4-2-3-1,3-4-3,22.0,17.0,2.0,4.0,14.0,9.0,486.0,576.0,12.0,14.0,6.0,6.0,4.0,18.0,1.0,0.0,7.0,10.0,81.0,90.0,3.0,1.0,1.0,1.0,0.0,0.0,Helton Leite,Marlon,Gustavo Sauer,Alberto Bueno,Carraça,Fabiano Leismann,Ricardo Costa,Paulinho,Cassiano,Yaw Ackah,Heriberto Tavares,Rafael Bracalli,Lucas Tagliapietra,Mateus Galiano da Costa,Yusupha Njie,Gustavo Dulanto,Nikola Stojiljković,Amir Abedzadeh,Zainadine Júnior,Xadas,Dejan Kerkez,Franck-Yves Bambock,Rene Santos,Eulânio Ângelo Chipela Gomes,Milson,Fábio China,Pedro Pelágio,Diederrick Joel,Charles,Jorge Correa,Rodrigo Pinho,Getterson,Edgar Costa,Jefferson,Fernando David Cardozo,Erivaldo,Josip Vuković,Tomás Reymão,
31,qua,2020-07-08,21:15,Aves,1.2,1.5,Vitória Setúbal,0,Estádio Clube Desportivo das Aves,João Bento,/pt/partidas/ad1e1a67/Aves-Vitoria-Setubal-2020Julho8-Primeira-Liga,1,0,4-2-3-1,4-2-3-1,20.0,17.0,5.0,4.0,17.0,24.0,402.0,526.0,11.0,18.0,10.0,7.0,25.0,19.0,2.0,2.0,9.0,6.0,105.0,83.0,4.0,0.0,1.0,4.0,0.0,1.0,Raphael Aflalo,Rúben Alexandre Gomes Oliveira,Jaílson Araújo,Marius Mouandilmadji,Oumar Diakhite,Reko,Mehrdad Mohammadi,Afonso Figueiredo,Claudio Falcão,Jonathan Buatu Mananga,José Varela,Fábio Szymonek,Kelvin Boateng,Zidane Banjaqui,Rúben Macedo,Bruno Lourenço,Bruno Morais,Giorgi Makaridze,Jubal,Artur Jorge Marques Amorim,Nuno Daniel Costeira Valente,Khaled Hachadi,Éber Bessa,Hildeberto Pereira,Sílvio,Braian Mansilla,Bruno Pires,José Semedo,João Valido,Alex,André Martins Sousa,Mathiola,Leandrinho,Cristóbal Montiel,Estrela,Leandro Vilela,,Pedro Soares,
31,qui,2020-07-09,17:00,Rio Ave,1.3,0.6,Portimonense,0,Estádio do Rio Ave Futebol Clube,Rui Costa,/pt/partidas/8ac3ecbc/Rio-Ave-Portimonense-2020Julho9-Primeira-Liga,2,1,4-3-3,5-3-2,12.0,22.0,7.0,7.0,20.0,17.0,639.0,464.0,11.0,13.0,11.0,21.0,13.0,17.0,2.0,0.0,9.0,10.0,84.0,96.0,1.0,0.0,0.0,2.0,0.0,0.0,Paweł Kieszek,Matheus Reis,Filipe Augusto,Toni Borevkovic,Diogo Figueiras,Ricardo José Vaz Alves Monteiro,Diego Lopes,Nuno Santos,Aderlan Santos,Gelson,Mehdi Taremi,Paulo Vítor Fagundes dos Anjos,Nélson Monte,Bruno Moreira,Lucas Piazon,Vitó Ferreira,Carlos Mané,Shūichi Gonda,Lucas Possignolo,Jadson,Emmanuel Hackman,Dener,Bruno Tabata,Ricardo Vaz Tê,Koki Anzai,Júnior Tavares,Lucas Fernandes,Fali Candé,Samuel Portugal,Romulo,Jackson Martínez,Meme,Henrique,Aylton Boa Morte,Pedro Amaral,Bruno Xavier Almeida Costa,Rodrigo,Rúben Gonçalves,
31,qui,2020-07-09,19:15,Tondela,1.4,2.2,Porto,0,Estádio João Cardoso,Fábio Veríssimo,/pt/partidas/5e1b8b82/Tondela-Porto-2020Julho9-Primeira-Liga,1,3,4-4-2,4-4-2,15.0,17.0,3.0,3.0,18.0,22.0,407.0,621.0,10.0,14.0,4.0,8.0,18.0,20.0,0.0,3.0,12.0,5.0,80.0,85.0,3.0,0.0,0.0,4.0,0.0,0.0,Babacar Niasse,João Jaquité,João Pedro,Pité,José Luis García Vayá,Fahd Moufi,Yohan Tavares,Ricardo Miguel Martins Alves,Jonathan Rubio,Richard,Philipe Sampaio,Diogo Silva,Jota Gonçalves,Pedro Borges,António Xavier,Ronan,Jhon Murillo,Agustín Marchesín,Pepe,Moussa Marega,Alex Telles,Mateus Uribe,Jesús Corona,Wilson Manafá,Chancel Mbemba,Otávio,Sérgio Oliveira,Tiquinho Soares,Diogo Costa,Tomás Esteves,Diogo Leite,Luis Díaz,Zé Luís,Danilo Pereira,Tiago Melo Almeida,Fábio Silva,Fabio Vieira,Tomislav Štrkalj,
